,_step,loss,binary_crossentropy,_runtime,val_binary_crossentropy,epoch,_timestamp,val_loss,run_id,batch_size,future,past,units,dropout,runtime,best_val_loss,best_epoch,pretrained,trainable,preprocess,optimizer,train_split,h_pass,l_pass,layers_transferred
29,29.0,,0.003582567907869816,20.0,1.7531249523162842,99,1639653661.0,1.7531249523162842,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
30,30.0,,0.0029668735805898905,20.0,1.7711595296859741,99,1639653661.0,1.7711595296859741,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
31,31.0,,0.0018324321135878563,20.0,1.7878272533416748,99,1639653661.0,1.7878272533416748,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
32,32.0,,0.0014254944398999214,20.0,1.8032879829406738,99,1639653661.0,1.8032879829406738,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
33,33.0,,0.0015521704917773604,20.0,1.8175359964370728,99,1639653661.0,1.8175359964370728,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
34,34.0,,0.001624029828235507,20.0,1.8307361602783203,99,1639653661.0,1.8307361602783203,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
35,35.0,,0.0007689297199249268,21.0,1.8428971767425537,99,1639653662.0,1.8428971767425537,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
36,36.0,,0.001612984575331211,21.0,1.854331374168396,99,1639653662.0,1.854331374168396,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
37,37.0,,0.0014734641881659627,21.0,1.8651361465454102,99,1639653662.0,1.8651361465454102,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
38,38.0,,0.0019980892539024353,21.0,1.8756616115570068,99,1639653662.0,1.8756616115570068,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
39,39.0,,0.0013011079281568527,21.0,1.8856173753738403,99,1639653662.0,1.8856173753738403,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
40,40.0,,0.002282187808305025,21.0,1.8951218128204346,99,1639653662.0,1.8951218128204346,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
41,41.0,,0.00039636954898014665,22.0,1.9039102792739868,99,1639653663.0,1.9039102792739868,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
42,42.0,,0.00041065813275054097,22.0,1.9120337963104248,99,1639653663.0,1.9120337963104248,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
43,43.0,,0.0002370747970417142,22.0,1.9194953441619873,99,1639653663.0,1.9194953441619873,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
44,44.0,,0.0016196261858567595,22.0,1.9264745712280273,99,1639653663.0,1.9264745712280273,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
45,45.0,,0.0010791245149448514,22.0,1.9330018758773804,99,1639653663.0,1.9330018758773804,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
46,46.0,,0.00028542440850287676,22.0,1.938955545425415,99,1639653663.0,1.938955545425415,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
47,47.0,,0.0005742566427215934,23.0,1.9445083141326904,99,1639653664.0,1.9445083141326904,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
48,48.0,,9.165683150058612e-05,23.0,1.9495885372161865,99,1639653664.0,1.9495885372161865,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
49,49.0,,0.0011187153868377209,23.0,1.9544411897659302,99,1639653664.0,1.9544411897659302,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
50,50.0,,0.0002924044383689761,23.0,1.9588319063186646,99,1639653664.0,1.9588319063186646,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
51,51.0,,0.00027018741820938885,23.0,1.9628918170928955,99,1639653664.0,1.9628918170928955,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
52,52.0,,0.00018204220396000892,23.0,1.9666682481765747,99,1639653664.0,1.9666682481765747,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
53,53.0,,7.952818123158067e-05,24.0,1.9701106548309326,99,1639653665.0,1.9701106548309326,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
54,54.0,,0.0006272110622376204,24.0,1.973419189453125,99,1639653665.0,1.973419189453125,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
55,55.0,,0.0015152287669479847,24.0,1.9768613576889038,99,1639653665.0,1.9768613576889038,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
56,56.0,,0.0003450144431553781,24.0,1.9800299406051636,99,1639653665.0,1.9800299406051636,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
57,57.0,,0.0007274209056049585,24.0,1.983059287071228,99,1639653665.0,1.983059287071228,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
58,58.0,,0.00020652657258324325,24.0,1.9858436584472656,99,1639653665.0,1.9858436584472656,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
59,59.0,,0.0003419219865463674,25.0,1.988478183746338,99,1639653666.0,1.988478183746338,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
60,60.0,,0.0006302898400463164,25.0,1.9910531044006348,99,1639653666.0,1.9910531044006348,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
61,61.0,,0.00011070664913859218,25.0,1.9934005737304688,99,1639653666.0,1.9934005737304688,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
62,62.0,,0.0002625363995321095,25.0,1.995600700378418,99,1639653666.0,1.995600700378418,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
63,63.0,,0.00016610411694273353,25.0,1.9976252317428589,99,1639653666.0,1.9976252317428589,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
64,64.0,,0.0006028693169355392,25.0,1.9996126890182495,99,1639653666.0,1.9996126890182495,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
65,65.0,,0.00032425744575448334,25.0,2.001494884490967,99,1639653666.0,2.001494884490967,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
66,66.0,,0.0003914564149454236,26.0,2.0032989978790283,99,1639653667.0,2.0032989978790283,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
67,67.0,,0.0005667703808285296,26.0,2.0050342082977295,99,1639653667.0,2.0050342082977295,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
68,68.0,,5.7874749472830445e-05,26.0,2.0066468715667725,99,1639653667.0,2.0066468715667725,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
69,69.0,,0.0002953540242742747,26.0,2.008155584335327,99,1639653667.0,2.008155584335327,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
70,70.0,,0.0003540368052199483,26.0,2.0096545219421387,99,1639653667.0,2.0096545219421387,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
71,71.0,,0.0007000076002441347,26.0,2.0111773014068604,99,1639653667.0,2.0111773014068604,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
72,72.0,,0.0007191277109086514,27.0,2.0126287937164307,99,1639653668.0,2.0126287937164307,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
73,73.0,,0.0005497715901583433,27.0,2.014054536819458,99,1639653668.0,2.014054536819458,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
74,74.0,,0.00023741507902741432,27.0,2.015385866165161,99,1639653668.0,2.015385866165161,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
75,75.0,,0.00041567464359104633,27.0,2.016742467880249,99,1639653668.0,2.016742467880249,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
76,76.0,,0.0025703273713588715,27.0,2.018245220184326,99,1639653668.0,2.018245220184326,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
77,77.0,,0.0003525294014252722,27.0,2.0197744369506836,99,1639653668.0,2.0197744369506836,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
78,78.0,,0.0002003118279390037,28.0,2.0212063789367676,99,1639653669.0,2.0212063789367676,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
79,79.0,,0.00022271065972745419,28.0,2.0225582122802734,99,1639653669.0,2.0225582122802734,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
80,80.0,,0.0004973448812961578,28.0,2.0238544940948486,99,1639653669.0,2.0238544940948486,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
81,81.0,,0.0001227283210027963,28.0,2.025052785873413,99,1639653669.0,2.025052785873413,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
82,82.0,,0.0006268068100325763,28.0,2.0262489318847656,99,1639653669.0,2.0262489318847656,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
83,83.0,,0.00046732943155802786,28.0,2.0274033546447754,99,1639653669.0,2.0274033546447754,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
84,84.0,,0.00030009838519617915,29.0,2.0285515785217285,99,1639653670.0,2.0285515785217285,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
85,85.0,,9.252762538380921e-05,29.0,2.0296051502227783,99,1639653670.0,2.0296051502227783,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
86,86.0,,0.0002593753160908818,29.0,2.0306103229522705,99,1639653670.0,2.0306103229522705,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
87,87.0,,0.00048213161062449217,29.0,2.0316073894500732,99,1639653670.0,2.0316073894500732,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
88,88.0,,0.00023063572007231414,29.0,2.0325632095336914,99,1639653670.0,2.0325632095336914,3tqr01xv,20,,,,0.1,,0.8145332932472229,0,False,False,medium,,0.6,,,
