,mean_absolute_error,_step,loss,mean_squared_error,_runtime,val_mean_squared_error,epoch,val_mean_absolute_error,_timestamp,val_loss,run_id,batch_size,future,past,units,dropout,runtime,best_val_loss,best_epoch,pretrained,trainable,preprocess,optimizer,train_split,h_pass,l_pass,layers_transferred,bci_task,repetitions,architecture,pretrain_dense_units,test_channel,model,n_augmentations,dense_units
20,0.5752677321434021,20,,0.5344021320343018,241,0.5392525792121887,90,0.5883833169937134,1640571719,0.5883833169937134,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
21,0.5763346552848816,21,,0.5373185873031616,252,0.5401261448860168,90,0.5889619588851929,1640571730,0.5889619588851929,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
22,0.5752487778663635,22,,0.5341750383377075,262,0.5372840166091919,90,0.5872334241867065,1640571741,0.5872334241867065,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
23,0.5753876566886902,23,,0.534727931022644,273,0.5361418128013611,90,0.5866297483444214,1640571751,0.5866297483444214,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
24,0.5740806460380554,24,,0.5318633317947388,283,0.5477065443992615,90,0.5930152535438538,1640571762,0.5930152535438538,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
25,0.574347972869873,25,,0.5328875184059143,293,0.5376390218734741,90,0.5874706506729126,1640571772,0.5874706506729126,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
26,0.5744653344154358,26,,0.5344913601875305,304,0.5344545841217041,90,0.5860424637794495,1640571782,0.5860424637794495,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
27,0.5737532377243042,27,,0.5318410396575928,315,0.5366690754890442,90,0.5870095491409302,1640571793,0.5870095491409302,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
28,0.5745324492454529,28,,0.533282458782196,326,0.5345637798309326,90,0.5859783887863159,1640571804,0.5859783887863159,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
29,0.5734808444976807,29,,0.5315515995025635,337,0.5341088771820068,90,0.5862390398979187,1640571815,0.5862390398979187,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
30,0.5730698704719543,30,,0.530766487121582,349,0.5381125211715698,90,0.5878951549530029,1640571827,0.5878951549530029,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
31,0.5725464820861816,31,,0.5298172831535339,359,0.5563424825668335,90,0.5974512696266174,1640571837,0.5974512696266174,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
32,0.5727391242980957,32,,0.5295308828353882,370,0.536227285861969,90,0.5871384739875793,1640571848,0.5871384739875793,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
33,0.5719081163406372,33,,0.5286881923675537,381,0.529870331287384,90,0.5836043953895569,1640571859,0.5836043953895569,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
34,0.5720883011817932,34,,0.5289901494979858,393,0.5334512591362,90,0.5857921242713928,1640571871,0.5857921242713928,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
35,0.572113573551178,35,,0.5287120938301086,404,0.5385704636573792,90,0.5885542035102844,1640571882,0.5885542035102844,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
36,0.5717479586601257,36,,0.5281097888946533,415,0.5327103734016418,90,0.5852096676826477,1640571893,0.5852096676826477,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
37,0.5714753866195679,37,,0.5280656218528748,426,0.5349372029304504,90,0.5861766338348389,1640571904,0.5861766338348389,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
38,0.5711444020271301,38,,0.526555061340332,438,0.5321203470230103,90,0.5852140784263611,1640571916,0.5852140784263611,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
39,0.5702888369560242,39,,0.5255868434906006,449,0.5353731513023376,90,0.5870296955108643,1640571928,0.5870296955108643,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
40,0.5719239711761475,40,,0.5280869603157043,460,0.5293887853622437,90,0.5837758183479309,1640571939,0.5837758183479309,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
41,0.5718062520027161,41,,0.5286542773246765,472,0.5343031287193298,90,0.5868340730667114,1640571950,0.5868340730667114,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
42,0.5700721144676208,42,,0.524911105632782,484,0.5309445261955261,90,0.5847914814949036,1640571962,0.5847914814949036,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
43,0.5700980424880981,43,,0.5255565047264099,495,0.5325393676757812,90,0.5857847332954407,1640571973,0.5857847332954407,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
44,0.5704711675643921,44,,0.5254660844802856,507,0.5328896045684814,90,0.5857276320457458,1640571985,0.5857276320457458,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
45,0.5702378749847412,45,,0.5256736874580383,518,0.5325019359588623,90,0.58610999584198,1640571996,0.58610999584198,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
46,0.569744884967804,46,,0.5248153209686279,529,0.5280536413192749,90,0.5830687284469604,1640572007,0.5830687284469604,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
47,0.5695706605911255,47,,0.5237584710121155,539,0.5287408828735352,90,0.5832576155662537,1640572017,0.5832576155662537,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
48,0.5703715085983276,48,,0.5259276032447815,550,0.5370789170265198,90,0.588106095790863,1640572028,0.588106095790863,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
49,0.5696550011634827,49,,0.5244448781013489,561,0.5302131175994873,90,0.5845375061035156,1640572039,0.5845375061035156,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
50,0.5695775151252747,50,,0.5244036316871643,572,0.5281561017036438,90,0.5831882357597351,1640572050,0.5831882357597351,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
51,0.5701515078544617,51,,0.525465726852417,583,0.5267927050590515,90,0.5825970768928528,1640572061,0.5825970768928528,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
52,0.5695574879646301,52,,0.5242553353309631,594,0.5295567512512207,90,0.5837631821632385,1640572072,0.5837631821632385,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
53,0.5690733790397644,53,,0.5230852961540222,605,0.5267764925956726,90,0.5822373032569885,1640572083,0.5822373032569885,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
54,0.5693454146385193,54,,0.5239377617835999,617,0.5322006344795227,90,0.5858045816421509,1640572095,0.5858045816421509,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
55,0.5692740678787231,55,,0.5243576169013977,627,0.5279353260993958,90,0.5833896994590759,1640572105,0.5833896994590759,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
56,0.5684214234352112,56,,0.5219089984893799,637,0.5321271419525146,90,0.5858141779899597,1640572115,0.5858141779899597,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
57,0.5684691667556763,57,,0.5222669839859009,647,0.5299918055534363,90,0.5845847129821777,1640572126,0.5845847129821777,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
58,0.5689823627471924,58,,0.5234143733978271,658,0.5276897549629211,90,0.5830882787704468,1640572136,0.583088219165802,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
59,0.5687533020973206,59,,0.522624671459198,668,0.536462128162384,90,0.5880201458930969,1640572146,0.5880201458930969,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
60,0.5686459541320801,60,,0.5220252871513367,678,0.5300069451332092,90,0.5843562483787537,1640572156,0.5843562483787537,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
61,0.568100094795227,61,,0.521555483341217,688,0.5278930068016052,90,0.5833516120910645,1640572166,0.5833516120910645,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
62,0.5683378577232361,62,,0.5220913290977478,698,0.5308865308761597,90,0.5846948027610779,1640572176,0.5846948027610779,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
63,0.5686900019645691,63,,0.5223581790924072,707,0.5286399126052856,90,0.5837493538856506,1640572186,0.5837493538856506,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
64,0.5687003135681152,64,,0.5225139260292053,717,0.538703203201294,90,0.5894712805747986,1640572195,0.5894712805747986,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
65,0.5682071447372437,65,,0.5209530591964722,727,0.5256582498550415,90,0.5821340084075928,1640572205,0.5821340084075928,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
66,0.5676355957984924,66,,0.520997941493988,737,0.5367922782897949,90,0.5887112617492676,1640572215,0.5887112617492676,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
67,0.5676735043525696,67,,0.5206989645957947,747,0.5271838307380676,90,0.5832619667053223,1640572226,0.5832619667053223,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
68,0.5681825280189514,68,,0.5221418738365173,758,0.529996395111084,90,0.5846264958381653,1640572236,0.5846264958381653,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
69,0.5679799318313599,69,,0.5219889879226685,768,0.531539797782898,90,0.5855737328529358,1640572246,0.5855737328529358,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
70,0.5674343109130859,70,,0.5199592709541321,778,0.5279915928840637,90,0.5837236642837524,1640572256,0.5837236642837524,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
71,0.5675949454307556,71,,0.5209066867828369,788,0.5279162526130676,90,0.583565890789032,1640572266,0.5835658311843872,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
72,0.5669133067131042,72,,0.5198618769645691,798,0.530332088470459,90,0.5850985050201416,1640572276,0.5850985050201416,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
73,0.5667207837104797,73,,0.519955039024353,808,0.5285617113113403,90,0.5840432047843933,1640572286,0.5840432643890381,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
74,0.5670821070671082,74,,0.5195285677909851,818,0.5423420071601868,90,0.590916097164154,1640572296,0.590916097164154,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
75,0.5673722624778748,75,,0.5203052759170532,828,0.5277708172798157,90,0.5834345817565918,1640572306,0.5834345817565918,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
76,0.5667732357978821,76,,0.5189568400382996,838,0.5284220576286316,90,0.5841701626777649,1640572317,0.5841701626777649,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
77,0.5668588280677795,77,,0.5194904208183289,849,0.5271340012550354,90,0.5832651853561401,1640572327,0.5832651853561401,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
78,0.5660787224769592,78,,0.5183942317962646,859,0.5286222696304321,90,0.5841934084892273,1640572337,0.5841934084892273,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
79,0.5664458274841309,79,,0.5183577537536621,869,0.5314174294471741,90,0.5857543349266052,1640572347,0.5857543349266052,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
80,0.5666612386703491,80,,0.5184400081634521,879,0.5271242260932922,90,0.583239734172821,1640572358,0.583239734172821,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
81,0.5658705830574036,81,,0.5172402262687683,890,0.5289474725723267,90,0.5842791795730591,1640572368,0.5842791795730591,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
82,0.5663061141967773,82,,0.5184440612792969,900,0.5269120931625366,90,0.5825759768486023,1640572378,0.5825759768486023,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
83,0.5656754970550537,83,,0.5174666047096252,910,0.5374912023544312,90,0.588240385055542,1640572389,0.588240385055542,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
84,0.5655349493026733,84,,0.5170196890830994,920,0.5334550738334656,90,0.5865339636802673,1640572399,0.5865339636802673,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
85,0.5655014514923096,85,,0.5165278911590576,931,0.5277186036109924,90,0.5834320187568665,1640572409,0.5834320187568665,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
86,0.5662639141082764,86,,0.5180211067199707,941,0.5363136529922485,90,0.5877564549446106,1640572419,0.5877564549446106,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
87,0.5652537941932678,87,,0.516636848449707,951,0.5303815603256226,90,0.5852325558662415,1640572429,0.5852325558662415,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
88,0.5658342838287354,88,,0.5177778601646423,960,0.5358453989028931,90,0.5876288414001465,1640572439,0.5876288414001465,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
89,0.565546989440918,89,,0.5169059038162231,971,0.5301521420478821,90,0.5851109027862549,1640572449,0.5851109027862549,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
90,0.5646098852157593,90,,0.5152665376663208,981,0.5334559679031372,90,0.5870062112808228,1640572459,0.5870062112808228,18sb2xx0,24,16,39,100,0.5,,0.5821340084075928,65,,,medium,nadam,0.7,0.01,0.7,,,,Dense,128,0,,,
