,val_custom_binary_accuracy,_step,loss,val_f1,binary_crossentropy,_runtime,f1,val_binary_crossentropy,epoch,custom_binary_accuracy,_timestamp,val_loss,run_id,batch_size,future,past,units,dropout,runtime,best_val_loss,best_epoch,pretrained,trainable,preprocess,optimizer,train_split,h_pass,l_pass,layers_transferred,bci_task,repetitions
36,0.5763888955116272,36,,0.640084981918335,0.1912120282649994,32,0.9833332896232605,1.4698634147644043,64,0.984375,1640334807,1.4698634147644043,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
37,0.5555555820465088,37,,0.6343433856964111,0.1096397191286087,33,0.7233893275260925,1.608246922492981,64,0.96875,1640334808,1.608246922492981,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
38,0.4652777910232544,38,,0.5893141627311707,0.12498120963573456,33,0.968627393245697,1.74795663356781,64,0.96875,1640334808,1.74795663356781,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
39,0.4652777910232544,39,,0.5893141627311707,0.08521751314401627,33,0.9999999403953552,1.9136912822723389,64,1.0,1640334808,1.9136912822723389,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
40,0.375,40,,0.43939390778541565,0.07827615737915039,34,0.7352941036224365,1.9740945100784302,64,0.984375,1640334809,1.9740945100784302,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
41,0.5347222685813904,41,,0.6370369791984558,0.055909413844347,34,0.75,2.0296640396118164,64,1.0,1640334809,2.0296640396118164,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
42,0.4652777910232544,42,,0.5754385590553284,0.05028081312775612,34,0.75,2.0968027114868164,64,1.0,1640334809,2.0968027114868164,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
43,0.4652777910232544,43,,0.40666663646698,0.059662118554115295,35,0.7307692170143127,2.1741116046905518,64,0.984375,1640334810,2.1741116046905518,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
44,0.4444444477558136,44,,0.5526315569877625,0.038829173892736435,35,0.75,2.060131788253784,64,1.0,1640334810,2.060131788253784,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
45,0.5555555820465088,45,,0.3999999761581421,0.022216375917196274,35,0.9999999403953552,2.1170878410339355,64,1.0,1640334810,2.1170878410339355,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
46,0.3958333432674408,46,,0.44021737575531006,0.038908541202545166,36,0.9852940440177917,2.3325459957122803,64,0.984375,1640334811,2.3325459957122803,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
47,0.4861111342906952,47,,0.5851851105690002,0.012980839237570763,36,0.9999999403953552,2.407851457595825,64,1.0,1640334811,2.407851457595825,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
48,0.6666666865348816,48,,0.7121211886405945,0.012827176600694656,36,0.9999999403953552,2.452552318572998,64,1.0,1640334811,2.452552318572998,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
49,0.6875,49,,0.712418258190155,0.015488854609429836,37,0.75,2.1002330780029297,64,1.0,1640334812,2.1002330780029297,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
50,0.4861111342906952,50,,0.41851845383644104,0.10093263536691666,37,0.9880951642990112,2.171757936477661,64,0.984375,1640334812,2.171757936477661,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
51,0.4861111342906952,51,,0.42105260491371155,0.01518026739358902,37,0.75,2.1832215785980225,64,1.0,1640334812,2.1832215785980225,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
52,0.5763888955116272,52,,0.6116549968719482,0.017010167241096497,38,0.75,2.184119462966919,64,1.0,1640334813,2.184119462966919,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
53,0.6875,53,,0.699999988079071,0.007294694893062115,38,0.75,2.2005321979522705,64,1.0,1640334813,2.2005321979522705,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
54,0.4861111342906952,54,,0.5519480109214783,0.010654978454113007,38,0.9999999403953552,2.391547679901123,64,1.0,1640334813,2.391547679901123,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
55,0.5486111044883728,55,,0.4686274230480194,0.02258981019258499,39,0.7368420958518982,2.2038216590881348,64,0.984375,1640334814,2.2038216590881348,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
56,0.3333333432674408,56,,0.3976608216762543,0.03778975456953049,39,0.964285671710968,2.3142285346984863,64,0.984375,1640334814,2.3142285346984863,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
57,0.5138888955116272,57,,0.6065359115600586,0.006581716239452362,39,0.75,2.4373860359191895,64,1.0,1640334814,2.4373860359191895,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
58,0.4444444477558136,58,,0.412698358297348,0.008206184022128582,40,0.9999999403953552,2.498807430267334,64,1.0,1640334815,2.498807430267334,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
59,0.4236111342906952,59,,0.5571427941322327,0.005399198736995459,40,0.9999999403953552,2.602856397628784,64,1.0,1640334815,2.602856397628784,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
60,0.5972222685813904,60,,0.6481480598449707,0.023241544142365456,40,0.9833332896232605,2.2917938232421875,64,0.984375,1640334815,2.2917938232421875,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
61,0.5972222685813904,61,,0.6370369791984558,0.006326489150524139,41,0.75,2.3051915168762207,64,1.0,1640334816,2.3051915168762207,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
62,0.5972222685813904,62,,0.6246988773345947,0.041577767580747604,41,0.9891303777694702,2.2630481719970703,64,0.984375,1640334816,2.2630484104156494,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
63,0.5972222685813904,63,,0.6305554509162903,0.016054406762123108,41,0.75,2.3748362064361572,64,1.0,1640334816,2.3748362064361572,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
64,0.6180555820465088,64,,0.6686274409294128,0.007822130806744099,41,0.9999999403953552,2.412318706512451,64,1.0,1640334816,2.412318706512451,yxnp2c14,16,,,,0.5,,0.6296659708023071,14,False,False,medium,,0.6,,,1,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
0,0.6458333134651184,0,,0.7551515102386475,0.6827029585838318,18,0.48550722002983093,0.6916642189025879,50,0.390625,1640334745,0.6916642189025879,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
1,0.5555555820465088,1,,0.6857142448425293,0.6730059385299683,19,0.6818076968193054,0.691845715045929,50,0.59375,1640334745,0.691845715045929,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
2,0.5555555820465088,2,,0.7095651626586914,0.6827296614646912,19,0.5205796957015991,0.6920003890991211,50,0.40625,1640334746,0.6920003890991211,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
3,0.5555555820465088,3,,0.6857142448425293,0.7077022194862366,19,0.5018314719200134,0.6919185519218445,50,0.390625,1640334746,0.6919185519218445,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
4,0.5347222685813904,4,,0.6884848475456238,0.6948508620262146,20,0.39348363876342773,0.6920421719551086,50,0.609375,1640334746,0.6920421719551086,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
5,0.5347222685813904,5,,0.6917874217033386,0.6791054606437683,20,0.6514704823493958,0.6921523809432983,50,0.65625,1640334747,0.6921523809432983,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
6,0.5347222685813904,6,,0.6917874217033386,0.715153157711029,20,0.28594768047332764,0.6920706033706665,50,0.296875,1640334747,0.6920706033706665,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
7,0.4444444477558136,7,,0.6048950552940369,0.68136066198349,21,0.6488969326019287,0.6920937895774841,50,0.640625,1640334747,0.6920937895774841,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
8,0.5347222685813904,8,,0.6884848475456238,0.6846821308135986,21,0.591666579246521,0.6923386454582214,50,0.671875,1640334748,0.6923386454582214,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
9,0.4444444477558136,9,,0.6111111044883728,0.68632972240448,21,0.37878063321113586,0.6921411156654358,50,0.390625,1640334748,0.6921411156654358,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
10,0.4444444477558136,10,,0.6095651984214783,0.6880791187286377,22,0.4071207046508789,0.6924193501472473,50,0.359375,1640334748,0.6924193501472473,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
11,0.5555555820465088,11,,0.7095651626586914,0.6803102493286133,22,0.6437498927116394,0.6925947070121765,50,0.625,1640334749,0.6925947070121765,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
12,0.4652777910232544,12,,0.6111111044883728,0.6958409547805786,22,0.5485526919364929,0.6925435066223145,50,0.546875,1640334749,0.6925435066223145,m45l4nvr,16,,,,0.5,,0.6916642189025879,0,False,True,medium,,0.6,,,5,data/snirf/bci_task_2_arithmetic_audiobook.snirf,
